DVSN,STTN FROM,STTN TO,RR NO.,RR DATE,FNR,P/T,INVC NO.,INVC DATE,CMDT,CNSR,CNSR GSTIN,CNSG,CNSG GSTIN,RLY GSTIN,TAX INVCID,FREIGHT PAID BY,ADVANCE FREIGHT SCHEME,ROUND TRIP TRAFFIC,CHRG WGHT,ACTL WGHT,CHRG CLSS,RATE(Q),BSC FRGT,POL,TOTL FRGT(EXCLUDE GST),IGST,CGST,SGST,UGST,TOTL GST,TDS IGST,TDS CGST,TDS SGST,TDS UGST,TOTL TDS,TDS REGISTRATION NO.,TOTL FRGT(INCLUDE GST),DMRG,P/M,OTHR CHRG CODE,OTHR CHRG AMNT,REBATE CODE,REBATE AMNT,E-PAYID,_source
CKP,FOS,NHSB,261008946.0,2026-05-06,26050216437.0,P,61.0,2026-05-05,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,21AAACS7062F2ZP,20AAAGM0289C1ZX,9926052054140144.0,CNSG,N,N,3450.0,3218.8,165.0,203.5,702075.0,0.0,878649.0,43932.45,0.0,0.0,0.0,43933.0,0.0,0.0,0.0,0.0,0.0,,922582.0,0.0,E,DPO,105328.5,,0.0,SB00D98713,Outward Freight Details (7).csv
CKP,FOS,NHSB,261008947.0,2026-05-06,26050216473.0,P,62.0,2026-05-05,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,21AAACS7062F2ZP,20AAAGM0289C1ZX,9926052054140144.0,CNSG,N,N,3329.0,3213.8,165.0,203.5,677451.5,0.0,993277.0,49663.85,0.0,0.0,0.0,49664.0,0.0,0.0,0.0,0.0,0.0,,1042941.0,0.0,E,DCLA,28800.0,,0.0,SB00D98719,Outward Freight Details (7).csv
CKP,FOS,NHSB,261008949.0,2026-05-07,26050216525.0,P,63.0,2026-05-06,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,21AAACS7062F2ZP,20AAAGM0289C1ZX,9926052054140168.0,CNSG,N,N,3762.0,3712.0,165.0,203.5,765567.0,0.0,1163147.0,58157.35,0.0,0.0,0.0,58158.0,0.0,0.0,0.0,0.0,0.0,,1221305.0,0.0,E,DCLA,48600.0,,0.0,SB00D98E15,Outward Freight Details (7).csv
CKP,FOS,NHSB,261008950.0,2026-05-07,26042024549.0,P,64.0,2026-05-07,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,21AAACS7062F2ZP,20AAAGM0289C1ZX,9926052054140172.0,CNSG,N,N,3454.6,3336.4,165.0,203.5,703011.1,0.0,834155.0,41707.75,0.0,0.0,0.0,41708.0,0.0,0.0,0.0,0.0,0.0,,875863.0,0.0,E,DCLA,22500.0,,0.0,SB00D990B1,Outward Freight Details (7).csv
CKP,FOS,NHSB,261008951.0,2026-05-08,26050605093.0,P,65.0,2026-05-07,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,21AAACS7062F2ZP,20AAAGM0289C1ZX,9926052054140188.0,CNSG,N,N,3739.4,3632.2,165.0,203.5,760967.9,0.0,983845.0,49192.25,0.0,0.0,0.0,49193.0,0.0,0.0,0.0,0.0,0.0,,1033038.0,0.0,E,DCLA,24300.0,,0.0,SB00D99674,Outward Freight Details (7).csv
CKP,FOS,NHSB,261008953.0,2026-05-09,26042804495.0,P,66.0,2026-05-08,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,21AAACS7062F2ZP,20AAAGM0289C1ZX,9926052054140202.0,CNSG,N,N,3462.6,3376.6,165.0,203.5,704639.1,0.0,848712.0,42435.6,0.0,0.0,0.0,42436.0,0.0,0.0,0.0,0.0,0.0,,891148.0,0.0,E,DCLA,22500.0,,0.0,SB00D99A9B,Outward Freight Details (7).csv
CKP,FOS,NHSB,261008955.0,2026-05-09,26050605136.0,P,67.0,2026-05-08,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,21AAACS7062F2ZP,20AAAGM0289C1ZX,9926052054140218.0,CNSG,N,N,3735.8,3598.8,165.0,203.5,760235.3,0.0,979287.0,48964.35,0.0,0.0,0.0,48965.0,0.0,0.0,0.0,0.0,0.0,,1028252.0,0.0,E,DCLA,24300.0,,0.0,SB00D99F03,Outward Freight Details (7).csv
CKP,FOS,NHSB,261008957.0,2026-05-10,26050605224.0,P,68.0,2026-05-09,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,21AAACS7062F2ZP,20AAAGM0289C1ZX,9926052054140232.0,CNSG,N,N,3452.6,3322.2,165.0,203.5,702604.1,0.0,903894.0,45194.7,0.0,0.0,0.0,45195.0,0.0,0.0,0.0,0.0,0.0,,949089.0,0.0,E,DCLA,22500.0,,0.0,SB00D9A262,Outward Freight Details (7).csv
CKP,FOS,NHSB,261008958.0,2026-05-10,26050821910.0,P,69.0,2026-05-09,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,21AAACS7062F2ZP,20AAAGM0289C1ZX,9926052054140238.0,CNSG,N,N,3330.4,3231.2,165.0,203.5,677736.4,0.0,907640.0,45382.0,0.0,0.0,0.0,45382.0,0.0,0.0,0.0,0.0,0.0,,953022.0,0.0,E,DCLA,28800.0,,0.0,SB00D9A4CF,Outward Freight Details (7).csv
CKP,FOS,NHSB,261008960.0,2026-05-11,26050822113.0,P,70.0,2026-05-10,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,21AAACS7062F2ZP,20AAAGM0289C1ZX,9926052054140254.0,CNSG,N,N,3746.4,3678.4,165.0,203.5,762392.4,0.0,1021749.0,51087.45,0.0,0.0,0.0,51088.0,0.0,0.0,0.0,0.0,0.0,,1072837.0,0.0,E,DCLA,32400.0,,0.0,SB00D9A8E6,Outward Freight Details (7).csv
CKP,FOS,NHSB,261008961.0,2026-05-11,26050922440.0,P,71.0,2026-05-10,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,21AAACS7062F2ZP,20AAAGM0289C1ZX,9926052054140266.0,CNSG,N,N,3463.4,3378.4,165.0,203.5,704801.9,0.0,921701.0,46085.05,0.0,0.0,0.0,46086.0,0.0,0.0,0.0,0.0,0.0,,967787.0,0.0,E,DCLA,30000.0,,0.0,SB00D9ABAE,Outward Freight Details (7).csv
CKP,FOS,NHSB,261008963.0,2026-05-12,26050922477.0,P,72.0,2026-05-11,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,21AAACS7062F2ZP,20AAAGM0289C1ZX,9926052054140280.0,CNSG,N,N,3813.8,3710.6,165.0,203.5,776108.3,0.0,1016702.0,50835.1,0.0,0.0,0.0,50836.0,0.0,0.0,0.0,0.0,0.0,,1067538.0,0.0,E,DCLA,33000.0,,0.0,SB00D9B16F,Outward Freight Details (7).csv
CKP,FOS,NHSB,261008966.0,2026-05-13,26051104953.0,P,73.0,2026-05-12,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,21AAACS7062F2ZP,20AAAGM0289C1ZX,9926052054140296.0,CNSG,N,N,3739.8,3629.8,165.0,203.5,761049.3,0.0,982469.0,49123.45,0.0,0.0,0.0,49124.0,0.0,0.0,0.0,0.0,0.0,,1031593.0,8100.0,E,DCLA,24300.0,,0.0,SB00D9B752,Outward Freight Details (7).csv
CKP,FOS,NHSB,261008967.0,2026-05-13,26051104999.0,P,74.0,2026-05-12,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,21AAACS7062F2ZP,20AAAGM0289C1ZX,9926052054140304.0,CNSG,N,N,3729.0,3506.2,165.0,203.5,758851.5,0.0,979888.0,48994.4,0.0,0.0,0.0,48995.0,0.0,0.0,0.0,0.0,0.0,,1028883.0,0.0,E,DCLA,32400.0,,0.0,SB00D9BA8F,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007635.0,2026-04-07,26040606400.0,P,12.0,2026-04-07,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140248.0,CNSG,N,N,3726.0,3411.6,165.0,203.5,758241.0,0.0,915590.0,0.0,22889.75,22889.75,0.0,45780.0,0.0,0.0,0.0,0.0,0.0,,961370.0,0.0,E,DPO,113754.78,,0.0,SB00D8B5D1,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007637.0,2026-04-08,26040703129.0,P,13.0,2026-04-07,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140276.0,CNSG,N,N,3795.0,3409.2,165.0,203.5,772282.5,0.0,932546.0,0.0,23313.65,23313.65,0.0,46628.0,0.0,0.0,0.0,0.0,0.0,,979174.0,0.0,E,DPO,115861.35,,0.0,SB00D8BA31,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007638.0,2026-04-09,26040805579.0,P,14.0,2026-04-08,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140324.0,CNSG,N,N,3747.2,3682.6,165.0,203.5,762555.2,0.0,883614.0,0.0,22090.35,22090.35,0.0,44181.0,0.0,0.0,0.0,0.0,0.0,,927795.0,0.0,E,DCLA,32400.0,,0.0,SB00D8C1A9,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007641.0,2026-04-10,26040920294.0,P,15.0,2026-04-09,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140372.0,CNSG,N,N,3731.2,3504.8,165.0,203.5,759299.2,0.0,867766.0,0.0,21694.15,21694.15,0.0,43389.0,0.0,0.0,0.0,0.0,0.0,,911155.0,0.0,E,DCLA,24300.0,,0.0,SB00D8C802,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007643.0,2026-04-10,26040907035.0,P,16.0,2026-04-09,1421317.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140388.0,CNSG,N,N,3726.0,3360.6,165.0,203.5,758241.0,0.0,915590.0,0.0,22889.75,22889.75,0.0,45780.0,0.0,0.0,0.0,0.0,0.0,,961370.0,0.0,E,DPO,113754.78,,0.0,SB00D8CA78,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007644.0,2026-04-10,26040723105.0,P,17.0,2026-04-10,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140406.0,CNSG,N,N,3796.0,3533.0,165.0,203.5,772486.0,0.0,958290.0,0.0,23957.25,23957.25,0.0,47915.0,0.0,0.0,0.0,0.0,0.0,,1006205.0,0.0,E,DCLA,24750.0,,0.0,SB00D8CD5C,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007647.0,2026-04-11,26040723390.0,P,18.0,2026-04-11,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140428.0,CNSG,N,N,3727.0,3414.4,165.0,203.5,758444.5,0.0,915836.0,0.0,22895.9,22895.9,0.0,45792.0,0.0,0.0,0.0,0.0,0.0,,961628.0,0.0,E,DPO,113785.31,,0.0,SB00D8D1B2,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007649.0,2026-04-12,26040905754.0,P,19.0,2026-04-11,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140472.0,CNSG,N,N,3381.0,3012.8,165.0,203.5,688033.5,0.0,830814.0,0.0,20770.35,20770.35,0.0,41541.0,0.0,0.0,0.0,0.0,0.0,,872355.0,0.0,E,DPO,103221.93,,0.0,SB00D8D75A,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007650.0,2026-04-13,26041028636.0,P,20.0,2026-04-12,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140516.0,CNSG,N,N,3726.0,3367.9,165.0,203.5,758241.0,0.0,915590.0,0.0,22889.75,22889.75,0.0,45780.0,0.0,0.0,0.0,0.0,0.0,,961370.0,0.0,E,DPO,113754.78,,0.0,SB00D8DDBC,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007652.0,2026-04-13,26041218725.0,P,21.0,2026-04-12,1421317.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140526.0,CNSG,N,N,3798.6,3508.4,165.0,203.5,773015.1,0.0,959585.0,0.0,23989.63,23989.63,0.0,47980.0,0.0,0.0,0.0,0.0,0.0,,1007565.0,0.0,E,DCLA,24750.0,,0.0,SB00D8DE8C,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007653.0,2026-04-13,26041122598.0,P,22.0,2026-04-13,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140560.0,CNSG,N,N,3731.2,3473.6,165.0,203.5,759299.2,0.0,943415.0,0.0,23585.38,23585.38,0.0,47171.0,0.0,0.0,0.0,0.0,0.0,,990586.0,0.0,E,DCLA,24300.0,,0.0,SB00D8E330,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007654.0,2026-04-13,26041304943.0,P,23.0,2026-04-13,1421317.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140560.0,CNSG,N,N,3726.0,3387.4,165.0,203.5,758241.0,0.0,915590.0,0.0,22889.75,22889.75,0.0,45780.0,0.0,0.0,0.0,0.0,0.0,,961370.0,0.0,E,DPO,113754.78,,0.0,SB00D8E347,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007655.0,2026-04-14,26041304864.0,P,24.0,2026-04-13,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140584.0,CNSG,N,N,3796.0,3511.4,165.0,203.5,772486.0,0.0,932792.0,0.0,23319.8,23319.8,0.0,46640.0,0.0,0.0,0.0,0.0,0.0,,979432.0,0.0,E,DPO,115891.88,,0.0,SB00D8E63D,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007656.0,2026-04-14,26041305492.0,P,25.0,2026-04-14,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140608.0,CNSG,N,N,3726.0,3328.7,165.0,203.5,758241.0,0.0,915590.0,0.0,22889.75,22889.75,0.0,45780.0,0.0,0.0,0.0,0.0,0.0,,961370.0,0.0,E,DPO,113754.78,,0.0,SB00D8E9CA,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007657.0,2026-04-15,26041305553.0,P,26.0,2026-04-14,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140626.0,CNSG,N,N,3795.0,3446.8,165.0,203.5,772282.5,0.0,932546.0,0.0,23313.65,23313.65,0.0,46628.0,0.0,0.0,0.0,0.0,0.0,,979174.0,0.0,E,DPO,115861.35,,0.0,SB00D8ED90,Outward Freight Details (7).csv
CKP,HLSR,NHSB,241000373.0,2026-04-15,26041405570.0,P,27.0,2026-04-15,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140660.0,CNSG,N,N,3731.0,3673.2,165.0,203.5,759258.5,0.0,916819.0,0.0,22920.48,22920.48,0.0,45841.0,0.0,0.0,0.0,0.0,0.0,,962660.0,0.0,E,DPO,113907.43,,0.0,SB00D8F1BA,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007659.0,2026-04-16,26041523584.0,P,28.0,2026-04-15,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140682.0,CNSG,N,N,3726.2,3683.6,165.0,203.5,758281.7,0.0,839811.0,0.0,20995.28,20995.28,0.0,41991.0,0.0,0.0,0.0,0.0,0.0,,881802.0,0.0,E,DPO,113760.89,,0.0,SB00D8F5D0,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007660.0,2026-04-16,26041405659.0,P,29.0,2026-04-16,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140698.0,CNSG,N,N,3316.6,3287.2,165.0,203.5,674928.1,0.0,814989.0,0.0,20374.73,20374.73,0.0,40750.0,0.0,0.0,0.0,0.0,0.0,,855739.0,0.0,E,DPO,101255.8,,0.0,SB00D8F782,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007662.0,2026-04-17,26041606595.0,P,30.0,2026-04-16,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140736.0,CNSG,N,N,3800.4,3749.2,165.0,203.5,773381.4,0.0,933873.0,0.0,23346.83,23346.83,0.0,46694.0,0.0,0.0,0.0,0.0,0.0,,980567.0,0.0,E,DPO,116026.21,,0.0,SB00D8FD34,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007663.0,2026-04-17,26041705151.0,P,31.0,2026-04-17,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140756.0,CNSG,N,N,3454.8,3407.0,165.0,203.5,703051.8,0.0,848948.0,0.0,21223.7,21223.7,0.0,42448.0,0.0,0.0,0.0,0.0,0.0,,891396.0,0.0,E,DPO,105475.04,,0.0,SB00D9006E,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007664.0,2026-04-18,26041705300.0,P,32.0,2026-04-17,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140764.0,CNSG,N,N,3726.6,3683.6,165.0,203.5,758363.1,0.0,915738.0,0.0,22893.45,22893.45,0.0,45787.0,0.0,0.0,0.0,0.0,0.0,,961525.0,0.0,E,DPO,113773.1,,0.0,SB00D901EA,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007666.0,2026-04-18,26041705391.0,P,33.0,2026-04-18,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140804.0,CNSG,N,N,3386.0,3328.2,165.0,203.5,689051.0,0.0,832042.0,0.0,20801.05,20801.05,0.0,41603.0,0.0,0.0,0.0,0.0,0.0,,873645.0,0.0,E,DPO,103374.58,,0.0,SB00D9078C,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007669.0,2026-04-20,26041811531.0,P,34.0,2026-04-19,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140848.0,CNSG,N,N,3387.8,3354.2,165.0,203.5,689417.3,0.0,832485.0,0.0,20812.13,20812.13,0.0,41625.0,0.0,0.0,0.0,0.0,0.0,,874110.0,0.0,E,DPO,103429.53,,0.0,SB00D90F2F,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007670.0,2026-04-20,26041923845.0,P,35.0,2026-04-19,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140852.0,CNSG,N,N,3727.8,3673.4,165.0,203.5,758607.3,0.0,840172.0,0.0,21004.3,21004.3,0.0,42009.0,0.0,0.0,0.0,0.0,0.0,,882181.0,0.0,E,DPO,113809.73,,0.0,SB00D91086,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007672.0,2026-04-20,26041812363.0,P,36.0,2026-04-20,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140894.0,CNSG,N,N,3385.4,3336.2,165.0,203.5,688928.9,0.0,831895.0,0.0,20797.38,20797.38,0.0,41595.0,0.0,0.0,0.0,0.0,0.0,,873490.0,0.0,E,DPO,103356.26,,0.0,SB00D91511,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007673.0,2026-04-21,26041812442.0,P,37.0,2026-04-21,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140908.0,CNSG,N,N,3313.6,3274.0,165.0,203.5,674317.6,0.0,814251.0,0.0,20356.28,20356.28,0.0,40713.0,0.0,0.0,0.0,0.0,0.0,,854964.0,0.0,E,DPO,101164.21,,0.0,SB00D91796,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007676.0,2026-04-22,26042105109.0,P,38.0,2026-04-21,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154140956.0,CNSG,N,N,3731.6,3681.0,165.0,203.5,759380.6,0.0,916967.0,0.0,22924.18,22924.18,0.0,45849.0,0.0,0.0,0.0,0.0,0.0,,962816.0,0.0,E,DPO,113925.75,,0.0,SB00D91EE5,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007679.0,2026-04-23,26042021418.0,P,39.0,2026-04-22,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154141014.0,CNSG,N,N,3727.6,3688.4,165.0,203.5,758566.6,0.0,840127.0,0.0,21003.18,21003.18,0.0,42007.0,0.0,0.0,0.0,0.0,0.0,,882134.0,0.0,E,DPO,113803.63,,0.0,SB00D927D4,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007682.0,2026-04-24,26042105190.0,P,40.0,2026-04-24,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154141070.0,CNSG,N,N,3728.6,3687.6,165.0,203.5,758770.1,0.0,916229.0,0.0,22905.73,22905.73,0.0,45812.0,0.0,0.0,0.0,0.0,0.0,,962041.0,0.0,E,DPO,113834.16,,0.0,SB00D92ED3,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007684.0,2026-04-24,26042305505.0,P,41.0,2026-04-24,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154141096.0,CNSG,N,N,3799.6,3745.4,165.0,203.5,773218.6,0.0,933676.0,0.0,23341.9,23341.9,0.0,46684.0,0.0,0.0,0.0,0.0,0.0,,980360.0,0.0,E,DPO,116001.79,,0.0,SB00D931F5,Outward Freight Details (7).csv
CKP,HLSR,NHSB,241000374.0,2026-04-25,26042305736.0,P,42.0,2026-04-24,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154141104.0,CNSG,N,N,3313.8,3284.8,165.0,203.5,674358.3,0.0,814301.0,0.0,20357.53,20357.53,0.0,40716.0,0.0,0.0,0.0,0.0,0.0,,855017.0,0.0,E,DPO,101170.31,,0.0,SB00D9342C,Outward Freight Details (7).csv
CKP,HLSR,NHSB,241000375.0,2026-04-25,26042305949.0,P,43.0,2026-04-25,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154141130.0,CNSG,N,N,3450.4,3412.0,165.0,203.5,702156.4,0.0,847867.0,0.0,21196.68,21196.68,0.0,42394.0,0.0,0.0,0.0,0.0,0.0,,890261.0,0.0,E,DPO,105340.71,,0.0,SB00D93745,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007686.0,2026-04-26,26042505433.0,P,44.0,2026-04-25,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154141156.0,CNSG,N,N,3801.2,3757.4,165.0,203.5,773544.2,0.0,934069.0,0.0,23351.73,23351.73,0.0,46704.0,0.0,0.0,0.0,0.0,0.0,,980773.0,0.0,E,DPO,116050.64,,0.0,SB00D93A31,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007687.0,2026-04-26,26042505600.0,P,45.0,2026-04-25,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154141162.0,CNSG,N,N,3313.0,3274.0,165.0,203.5,674195.5,0.0,814104.0,0.0,20352.6,20352.6,0.0,40706.0,0.0,0.0,0.0,0.0,0.0,,854810.0,0.0,E,DPO,101145.89,,0.0,SB00D93B79,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007688.0,2026-04-26,26042520177.0,P,46.0,2026-04-26,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154141184.0,CNSG,N,N,3455.2,3407.8,165.0,203.5,703133.2,0.0,849047.0,0.0,21226.18,21226.18,0.0,42453.0,0.0,0.0,0.0,0.0,0.0,,891500.0,0.0,E,DPO,105487.26,,0.0,SB00D93E94,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007689.0,2026-04-27,26042602657.0,P,47.0,2026-04-26,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154141204.0,CNSG,N,N,3801.2,3743.2,165.0,203.5,773544.2,0.0,934069.0,0.0,23351.73,23351.73,0.0,46704.0,0.0,0.0,0.0,0.0,0.0,,980773.0,0.0,E,DPO,116050.64,,0.0,SB00D941D5,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007690.0,2026-04-27,26042606811.0,P,48.0,2026-04-26,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154141206.0,CNSG,N,N,3315.0,3146.2,165.0,203.5,674602.5,0.0,837412.0,0.0,20935.3,20935.3,0.0,41871.0,0.0,0.0,0.0,0.0,0.0,,879283.0,0.0,E,DCLA,21600.0,,0.0,SB00D942A5,Outward Freight Details (7).csv
CKP,HLSR,NHSB,261007692.0,2026-04-28,26042619125.0,P,49.0,2026-04-27,1421318.0,SAIL,21AAACS7062F2ZP,SAIL,21AAACS7062F2ZP,21AAAGM0289C1ZV,9926042154141254.0,CNSG,N,N,3796.4,3749.6,165.0,203.5,772567.4,0.0,932890.0,0.0,23322.25,23322.25,0.0,46645.0,0.0,0.0,0.0,0.0,0.0,,979535.0,0.0,E,DPO,115904.09,,0.0,SB00D9492E,Outward Freight Details (7).csv
